0,0.5232
1,0.5468
2,0.5486
3,0.5678
4,0.5694
5,0.5749
6,0.5777
7,0.5807
8,0.5952
9,0.5989
10,0.5882
11,0.5885
12,0.6097
13,0.5982
14,0.602
15,0.5961
16,0.6101
17,0.6066
18,0.611
19,0.6189
20,0.6312
21,0.6336
22,0.6297
23,0.6324
24,0.6419
25,0.6311
26,0.6403
27,0.6411
28,0.6436
29,0.6478
30,0.6448
31,0.6473
32,0.6527
33,0.65
34,0.6515
35,0.6563
36,0.6538
37,0.6556
38,0.6656
39,0.6642
40,0.6718
41,0.6673
42,0.6766
43,0.6729
44,0.6771
45,0.6771
46,0.683
47,0.6835
48,0.6863
49,0.6911
50,0.7002
51,0.7105
52,0.7113
53,0.7207
54,0.7122
55,0.7207
56,0.7236
57,0.719
58,0.7278
59,0.7213
60,0.7353
61,0.7377
62,0.7366
63,0.7373
64,0.7427
65,0.7422
66,0.7496
67,0.7493
68,0.7456
69,0.747
70,0.7589
71,0.7624
72,0.7765
73,0.775
74,0.7734
75,0.7822
76,0.7867
77,0.7847
78,0.7863
79,0.7912
80,0.7912
81,0.7944
82,0.7934
83,0.7992
84,0.804
85,0.7983
86,0.7945
87,0.8046
88,0.8036
89,0.8134
90,0.8081
91,0.8075
92,0.8074
93,0.8123
94,0.8145
95,0.8148
96,0.8207
97,0.8192
98,0.8168
99,0.8169
100,0.8305
101,0.8379
102,0.8421
103,0.8436
104,0.8441
105,0.8466
106,0.8507
107,0.8551
108,0.8536
109,0.85
110,0.8533
111,0.8504
112,0.8598
113,0.8565
114,0.8572
115,0.8571
116,0.8612
117,0.8603
118,0.8605
119,0.8601
120,0.8625
121,0.865
122,0.8633
123,0.8636
124,0.8642
125,0.8642
126,0.8714
127,0.8647
128,0.868
129,0.8728
130,0.8734
131,0.8702
132,0.8742
133,0.865
134,0.8768
135,0.8718
136,0.874
137,0.8745
138,0.8746
139,0.8722
140,0.8777
141,0.8788
142,0.8768
143,0.8792
144,0.8699
145,0.8766
146,0.8802
147,0.8795
148,0.8786
149,0.8876
150,0.8924
151,0.8978
152,0.8969
153,0.9003
154,0.8953
155,0.9069
156,0.8987
157,0.9047
158,0.9063
159,0.9037
160,0.9032
161,0.9054
162,0.9073
163,0.9057
164,0.9023
165,0.9094
166,0.9067
167,0.9149
168,0.9083
169,0.9081
170,0.9086
171,0.9046
172,0.9119
173,0.908
174,0.91
175,0.9099
176,0.9123
177,0.9143
178,0.9152
179,0.9141
180,0.9149
181,0.9181
182,0.9162
183,0.9159
184,0.915
185,0.9133
186,0.9141
187,0.9136
188,0.9155
189,0.9175
190,0.9167
191,0.9143
192,0.9171
193,0.9206
194,0.9208
195,0.9197
196,0.9192
197,0.916
198,0.918
199,0.9191
200,0.9207
201,0.9199
202,0.9196
203,0.9179
