0,0.5765384615384616
1,0.6323076923076923
0,0.5607692307692308
1,0.6119230769230769
2,0.6488461538461539
3,0.6784615384615384
4,0.6715384615384615
5,0.7038461538461539
6,0.7142307692307692
7,0.7176923076923077
8,0.7096153846153846
9,0.7096153846153846
10,0.7434615384615385
11,0.7480769230769231
12,0.6984615384615385
13,0.7226923076923077
14,0.7334615384615385
15,0.7480769230769231
16,0.7376923076923076
17,0.7338461538461538
18,0.7096153846153846
19,0.7569230769230769
20,0.7546153846153846
21,0.7438461538461538
22,0.7642307692307693
23,0.75
24,0.7496153846153846
25,0.7603846153846154
26,0.7576923076923077
27,0.7588461538461538
28,0.7611538461538462
29,0.7626923076923077
30,0.7734615384615384
31,0.7692307692307693
32,0.7823076923076923
33,0.77
34,0.755
35,0.7884615384615384
36,0.77
37,0.7792307692307693
38,0.7538461538461538
39,0.7561538461538462
40,0.7573076923076923
41,0.7876923076923077
42,0.7734615384615384
43,0.7807692307692308
44,0.7680769230769231
45,0.7992307692307692
46,0.7996153846153846
47,0.7896153846153846
48,0.7788461538461539
49,0.7853846153846153
50,0.7930769230769231
51,0.8057692307692308
52,0.7942307692307692
53,0.796923076923077
54,0.8011538461538461
55,0.7973076923076923
56,0.8034615384615384
57,0.8076923076923077
58,0.8
59,0.8007692307692308
60,0.8115384615384615
61,0.805
62,0.808076923076923
63,0.816923076923077
64,0.8111538461538461
65,0.8
66,0.8111538461538461
67,0.815
68,0.8096153846153846
69,0.816923076923077
70,0.8065384615384615
71,0.805
72,0.8184615384615385
73,0.8123076923076923
74,0.808076923076923
75,0.811923076923077
76,0.8234615384615385
77,0.8111538461538461
78,0.8126923076923077
79,0.813076923076923
80,0.8115384615384615
81,0.8257692307692308
82,0.8273076923076923
83,0.8192307692307692
84,0.8184615384615385
85,0.8215384615384616
86,0.8261538461538461
87,0.8157692307692308
88,0.8161538461538461
89,0.8311538461538461
90,0.82
91,0.8246153846153846
92,0.8134615384615385
93,0.8153846153846154
94,0.8103846153846154
95,0.818076923076923
96,0.8342307692307692
97,0.8253846153846154
98,0.8196153846153846
99,0.8203846153846154
100,0.8365384615384616
101,0.8407692307692308
102,0.8357692307692308
103,0.8403846153846154
104,0.84
105,0.8353846153846154
106,0.8323076923076923
107,0.8315384615384616
108,0.8423076923076923
109,0.838076923076923
110,0.8376923076923077
111,0.8392307692307692
112,0.8584615384615385
113,0.8411538461538461
114,0.8546153846153847
115,0.8530769230769231
116,0.8453846153846154
117,0.8419230769230769
118,0.8334615384615385
119,0.8519230769230769
120,0.8488461538461538
121,0.8323076923076923
122,0.8438461538461538
123,0.8446153846153847
124,0.8403846153846154
125,0.8469230769230769
126,0.8446153846153847
127,0.8388461538461538
128,0.8430769230769231
129,0.8538461538461538
130,0.8511538461538461
131,0.8411538461538461
132,0.8419230769230769
133,0.8496153846153847
134,0.8488461538461538
135,0.8584615384615385
136,0.8365384615384616
137,0.8465384615384616
138,0.8515384615384616
139,0.8523076923076923
140,0.8526923076923076
141,0.8423076923076923
142,0.8515384615384616
143,0.8538461538461538
144,0.8446153846153847
145,0.8646153846153846
146,0.845
147,0.8557692307692307
148,0.8630769230769231
149,0.8530769230769231
150,0.8569230769230769
151,0.8603846153846154
152,0.8569230769230769
153,0.8692307692307693
154,0.865
155,0.855
156,0.8707692307692307
157,0.8580769230769231
158,0.8642307692307692
159,0.8630769230769231
160,0.8619230769230769
161,0.8707692307692307
162,0.8673076923076923
163,0.875
164,0.8592307692307692
165,0.8661538461538462
166,0.8769230769230769
167,0.8661538461538462
168,0.8603846153846154
169,0.8711538461538462
170,0.8703846153846154
171,0.8615384615384616
172,0.8703846153846154
173,0.87
174,0.8734615384615385
175,0.8630769230769231
176,0.8565384615384616
177,0.8588461538461538
178,0.8557692307692307
179,0.8607692307692307
180,0.8630769230769231
181,0.8676923076923077
182,0.8719230769230769
183,0.8696153846153846
184,0.86
185,0.8696153846153846
186,0.8692307692307693
187,0.8676923076923077
188,0.8769230769230769
189,0.8665384615384616
190,0.865
191,0.8765384615384615
192,0.8784615384615385
193,0.8692307692307693
194,0.8738461538461538
195,0.8692307692307693
196,0.875
197,0.8803846153846154
198,0.8796153846153846
199,0.8757692307692307
0,0.8738461538461538
1,0.8638461538461538
2,0.8665384615384616
3,0.875
4,0.88
5,0.8711538461538462
6,0.8692307692307693
7,0.8646153846153846
8,0.8734615384615385
9,0.8757692307692307
10,0.8811538461538462
11,0.8780769230769231
12,0.8819230769230769
13,0.8776923076923077
14,0.8811538461538462
15,0.88
16,0.8769230769230769
17,0.8661538461538462
18,0.8684615384615385
19,0.8715384615384615
20,0.88
21,0.8811538461538462
22,0.8665384615384616
23,0.8815384615384615
24,0.8715384615384615
25,0.8738461538461538
26,0.885
27,0.8738461538461538
28,0.8742307692307693
29,0.8776923076923077
30,0.8803846153846154
31,0.8838461538461538
32,0.8723076923076923
33,0.8819230769230769
34,0.8746153846153846
35,0.8680769230769231
36,0.8869230769230769
37,0.8930769230769231
38,0.8742307692307693
39,0.8730769230769231
40,0.8792307692307693
41,0.8815384615384615
42,0.8853846153846154
43,0.8719230769230769
44,0.8915384615384615
45,0.8796153846153846
46,0.8803846153846154
47,0.8807692307692307
48,0.8753846153846154
49,0.8846153846153846
50,0.8788461538461538
51,0.8796153846153846
52,0.8803846153846154
53,0.8838461538461538
54,0.8830769230769231
55,0.8865384615384615
56,0.8926923076923077
57,0.8930769230769231
58,0.8942307692307693
59,0.8861538461538462
60,0.8869230769230769
61,0.8907692307692308
62,0.8826923076923077
63,0.8926923076923077
64,0.8911538461538462
65,0.8919230769230769
66,0.8926923076923077
67,0.8807692307692307
68,0.8884615384615384
69,0.8980769230769231
70,0.8861538461538462
71,0.8980769230769231
72,0.8976923076923077
73,0.8992307692307693
74,0.8834615384615384
75,0.8934615384615384
76,0.8884615384615384
77,0.8915384615384615
78,0.8865384615384615
79,0.8811538461538462
80,0.8834615384615384
81,0.8873076923076924
82,0.8892307692307693
83,0.8807692307692307
84,0.8876923076923077
85,0.8969230769230769
86,0.8903846153846153
87,0.885
88,0.8942307692307693
89,0.8961538461538462
90,0.8934615384615384
91,0.89
92,0.8973076923076924
93,0.8838461538461538
94,0.8934615384615384
95,0.905
96,0.9
97,0.8996153846153846
98,0.8965384615384615
99,0.8988461538461539
